policy_id,status_date_key,status_date,policy_status,status_reason
POL00144843,20261026,2026-10-26,Active,
POL00144844,20261029,2026-10-29,Active,
POL00144845,20261023,2026-10-23,Active,
POL00144846,20261030,2026-10-30,Active,
POL00144847,20261031,2026-10-31,Active,
POL00144848,20261028,2026-10-28,Active,
POL00144849,20261010,2026-10-10,Active,
POL00144850,20261011,2026-10-11,Active,
POL00144851,20261017,2026-10-17,Active,
POL00144852,20261019,2026-10-19,Active,
POL00144853,20261026,2026-10-26,Active,
POL00144854,20261014,2026-10-14,Active,
POL00144855,20261013,2026-10-13,Active,
POL00144856,20261029,2026-10-29,Active,
POL00144857,20261027,2026-10-27,Active,
POL00144858,20261014,2026-10-14,Active,
POL00144859,20261001,2026-10-01,Active,
POL00144860,20261016,2026-10-16,Active,
POL00144861,20261013,2026-10-13,Active,
POL00144862,20261016,2026-10-16,Active,
POL00144863,20261018,2026-10-18,Active,
POL00144864,20261023,2026-10-23,Active,
POL00144865,20261009,2026-10-09,Active,
POL00144866,20261011,2026-10-11,Active,
POL00144867,20261006,2026-10-06,Active,
POL00144868,20261017,2026-10-17,Active,
POL00144869,20261017,2026-10-17,Active,
POL00144870,20261001,2026-10-01,Active,
POL00144871,20261004,2026-10-04,Active,
POL00144872,20261019,2026-10-19,Active,
POL00144873,20261011,2026-10-11,Active,
POL00144874,20261213,2026-12-13,Cancelled,Customer Request
POL00144875,20261010,2026-10-10,Active,
POL00144876,20261027,2026-10-27,Active,
POL00144877,20261001,2026-10-01,Active,
POL00144878,20261007,2026-10-07,Active,
POL00144879,20261003,2026-10-03,Active,
POL00144880,20261003,2026-10-03,Active,
POL00144881,20261002,2026-10-02,Active,
POL00144882,20261010,2026-10-10,Active,
POL00144883,20261023,2026-10-23,Active,
POL00144884,20261002,2026-10-02,Active,
POL00144885,20261007,2026-10-07,Active,
POL00144886,20261003,2026-10-03,Active,
POL00144887,20261018,2026-10-18,Active,
POL00144888,20261025,2026-10-25,Active,
POL00144889,20261030,2026-10-30,Active,
POL00144890,20261022,2026-10-22,Active,
POL00144891,20261208,2026-12-08,Lapsed,Non-payment
POL00144892,20261013,2026-10-13,Active,
POL00144893,20261016,2026-10-16,Active,
POL00144894,20261024,2026-10-24,Active,
POL00144895,20261011,2026-10-11,Active,
POL00144896,20261029,2026-10-29,Active,
POL00144897,20261028,2026-10-28,Active,
POL00144898,20261005,2026-10-05,Active,
POL00144899,20261023,2026-10-23,Active,
POL00144900,20261012,2026-10-12,Active,
POL00144901,20261004,2026-10-04,Active,
POL00144902,20261021,2026-10-21,Active,
POL00144903,20261001,2026-10-01,Active,
POL00144904,20261014,2026-10-14,Active,
POL00144905,20261017,2026-10-17,Active,
POL00144906,20261018,2026-10-18,Active,
POL00144907,20261012,2026-10-12,Active,
POL00144908,20261026,2026-10-26,Active,
POL00144909,20261004,2026-10-04,Active,
POL00144910,20261011,2026-10-11,Active,
POL00144911,20261013,2026-10-13,Active,
POL00144912,20261011,2026-10-11,Active,
POL00144913,20261018,2026-10-18,Active,
POL00144914,20261019,2026-10-19,Active,
POL00144915,20261011,2026-10-11,Active,
POL00144916,20261017,2026-10-17,Active,
POL00144917,20261023,2026-10-23,Active,
POL00144918,20261018,2026-10-18,Active,
POL00144919,20261015,2026-10-15,Active,
POL00144920,20261029,2026-10-29,Active,
POL00144921,20261010,2026-10-10,Active,
POL00144922,20261024,2026-10-24,Active,
POL00144923,20261221,2026-12-21,Lapsed,Non-payment
POL00144924,20261011,2026-10-11,Active,
POL00144925,20261029,2026-10-29,Active,
POL00144926,20261025,2026-10-25,Active,
POL00144927,20261027,2026-10-27,Active,
POL00144928,20261010,2026-10-10,Active,
POL00144929,20261026,2026-10-26,Active,
POL00144930,20261010,2026-10-10,Active,
POL00144931,20261016,2026-10-16,Active,
POL00144932,20261002,2026-10-02,Active,
POL00144933,20261021,2026-10-21,Active,
POL00144934,20261023,2026-10-23,Active,
POL00144935,20261014,2026-10-14,Active,
POL00144936,20261012,2026-10-12,Active,
POL00144937,20261025,2026-10-25,Active,
POL00144938,20261027,2026-10-27,Active,
POL00144939,20261026,2026-10-26,Active,
POL00144940,20261023,2026-10-23,Active,
POL00144941,20261020,2026-10-20,Active,
POL00144942,20261014,2026-10-14,Active,
POL00144943,20261025,2026-10-25,Active,
POL00144944,20261018,2026-10-18,Active,
POL00144945,20261028,2026-10-28,Active,
POL00144946,20261007,2026-10-07,Active,
POL00144947,20261025,2026-10-25,Active,
POL00144948,20261028,2026-10-28,Active,
POL00144949,20261009,2026-10-09,Active,
POL00144950,20261003,2026-10-03,Active,
POL00144951,20261013,2026-10-13,Active,
POL00144952,20261226,2026-12-26,Cancelled,Duplicate Cover
POL00144953,20261003,2026-10-03,Active,
POL00144954,20261004,2026-10-04,Active,
POL00144955,20261025,2026-10-25,Active,
POL00144956,20261022,2026-10-22,Active,
POL00144957,20261031,2026-10-31,Active,
POL00144958,20261007,2026-10-07,Active,
POL00144959,20261030,2026-10-30,Active,
POL00144960,20261021,2026-10-21,Active,
POL00144961,20261024,2026-10-24,Active,
POL00144962,20261023,2026-10-23,Active,
POL00144963,20261029,2026-10-29,Active,
POL00144964,20261023,2026-10-23,Active,
POL00144965,20261010,2026-10-10,Active,
POL00144966,20261018,2026-10-18,Active,
POL00144967,20261024,2026-10-24,Active,
POL00144968,20261021,2026-10-21,Active,
POL00144969,20261013,2026-10-13,Active,
POL00144970,20261023,2026-10-23,Active,
POL00144971,20261001,2026-10-01,Active,
POL00144972,20261027,2026-10-27,Active,
POL00144973,20261031,2026-10-31,Active,
POL00144974,20261025,2026-10-25,Active,
POL00144975,20261024,2026-10-24,Active,
POL00144976,20261027,2026-10-27,Active,
POL00144977,20261002,2026-10-02,Active,
POL00144978,20261003,2026-10-03,Active,
POL00144979,20261007,2026-10-07,Active,
POL00144980,20261013,2026-10-13,Active,
POL00144981,20261021,2026-10-21,Active,
POL00144982,20261006,2026-10-06,Active,
POL00144983,20261016,2026-10-16,Active,
POL00144984,20261016,2026-10-16,Active,
POL00144985,20261024,2026-10-24,Active,
POL00144986,20261028,2026-10-28,Active,
POL00144987,20261030,2026-10-30,Cancelled,Underwriting
POL00144988,20261012,2026-10-12,Active,
POL00144989,20261005,2026-10-05,Active,
POL00144990,20261002,2026-10-02,Active,
POL00144991,20261017,2026-10-17,Active,
POL00144992,20261012,2026-10-12,Active,
POL00144993,20261017,2026-10-17,Active,
POL00144994,20261016,2026-10-16,Active,
POL00144995,20261002,2026-10-02,Active,
POL00144996,20261019,2026-10-19,Active,
POL00144997,20261019,2026-10-19,Active,
POL00144998,20261223,2026-12-23,Cancelled,Underwriting
POL00144999,20261002,2026-10-02,Active,
POL00145000,20261031,2026-10-31,Active,
POL00145001,20261009,2026-10-09,Active,
POL00145002,20261029,2026-10-29,Active,
POL00145003,20261026,2026-10-26,Active,
POL00145004,20261016,2026-10-16,Active,
POL00145005,20261014,2026-10-14,Active,
POL00145006,20261028,2026-10-28,Active,
POL00145007,20261012,2026-10-12,Active,
POL00145008,20261027,2026-10-27,Active,
POL00145009,20261028,2026-10-28,Active,
POL00145010,20261020,2026-10-20,Active,
POL00145011,20261016,2026-10-16,Active,
POL00145012,20261031,2026-10-31,Active,
POL00145013,20261007,2026-10-07,Active,
POL00145014,20261018,2026-10-18,Active,
POL00145015,20261028,2026-10-28,Active,
POL00145016,20261013,2026-10-13,Active,
POL00145017,20261003,2026-10-03,Active,
POL00145018,20261027,2026-10-27,Active,
POL00145019,20261012,2026-10-12,Active,
POL00145020,20261003,2026-10-03,Active,
POL00145021,20261026,2026-10-26,Active,
POL00145022,20261011,2026-10-11,Active,
POL00145023,20261028,2026-10-28,Active,
POL00145024,20261021,2026-10-21,Active,
POL00145025,20261026,2026-10-26,Active,
POL00145026,20261015,2026-10-15,Active,
POL00145027,20261020,2026-10-20,Active,
POL00145028,20261028,2026-10-28,Active,
POL00145029,20261014,2026-10-14,Active,
POL00145030,20261013,2026-10-13,Active,
POL00145031,20261026,2026-10-26,Active,
POL00145032,20261002,2026-10-02,Active,
POL00145033,20261028,2026-10-28,Active,
POL00145034,20261007,2026-10-07,Active,
POL00145035,20261018,2026-10-18,Active,
POL00145036,20261026,2026-10-26,Active,
POL00145037,20261008,2026-10-08,Active,
POL00145038,20261027,2026-10-27,Active,
POL00145039,20261026,2026-10-26,Active,
POL00145040,20261022,2026-10-22,Active,
POL00145041,20261014,2026-10-14,Active,
POL00145042,20261014,2026-10-14,Active,
POL00145043,20261017,2026-10-17,Active,
POL00145044,20261018,2026-10-18,Active,
POL00145045,20261017,2026-10-17,Active,
POL00145046,20261024,2026-10-24,Active,
POL00145047,20261025,2026-10-25,Active,
POL00145048,20261018,2026-10-18,Active,
POL00145049,20261026,2026-10-26,Active,
POL00145050,20261016,2026-10-16,Active,
POL00145051,20261024,2026-10-24,Active,
POL00145052,20261007,2026-10-07,Active,
POL00145053,20261018,2026-10-18,Active,
POL00145054,20261002,2026-10-02,Active,
POL00145055,20261013,2026-10-13,Active,
POL00145056,20261011,2026-10-11,Active,
POL00145057,20261009,2026-10-09,Active,
POL00145058,20261025,2026-10-25,Active,
POL00145059,20261002,2026-10-02,Active,
POL00145060,20261015,2026-10-15,Active,
POL00145061,20261002,2026-10-02,Active,
POL00145062,20261001,2026-10-01,Active,
POL00145063,20261028,2026-10-28,Active,
POL00145064,20261010,2026-10-10,Active,
POL00145065,20261020,2026-10-20,Active,
POL00145066,20261223,2026-12-23,Cancelled,Customer Request
POL00145067,20261012,2026-10-12,Active,
POL00145068,20261027,2026-10-27,Active,
POL00145069,20261003,2026-10-03,Active,
POL00145070,20261026,2026-10-26,Active,
POL00145071,20261029,2026-10-29,Active,
POL00145072,20261003,2026-10-03,Active,
POL00145073,20261031,2026-10-31,Active,
POL00145074,20261013,2026-10-13,Active,
POL00145075,20261016,2026-10-16,Active,
POL00145076,20261012,2026-10-12,Active,
POL00145077,20261027,2026-10-27,Active,
POL00145078,20261004,2026-10-04,Active,
POL00145079,20261025,2026-10-25,Active,
POL00145080,20261026,2026-10-26,Active,
POL00145081,20261021,2026-10-21,Active,
POL00145082,20261022,2026-10-22,Active,
POL00145083,20261013,2026-10-13,Active,
POL00145084,20261026,2026-10-26,Active,
POL00145085,20261022,2026-10-22,Active,
POL00145086,20261014,2026-10-14,Active,
POL00145087,20261009,2026-10-09,Active,
POL00145088,20261022,2026-10-22,Active,
POL00145089,20261020,2026-10-20,Active,
POL00145090,20261012,2026-10-12,Active,
POL00145091,20261012,2026-10-12,Active,
POL00145092,20261013,2026-10-13,Active,
POL00145093,20261027,2026-10-27,Active,
POL00145094,20261003,2026-10-03,Active,
POL00145095,20261013,2026-10-13,Active,
POL00145096,20261026,2026-10-26,Active,
POL00145097,20261009,2026-10-09,Active,
POL00145098,20261001,2026-10-01,Active,
POL00145099,20261022,2026-10-22,Active,
POL00145100,20261005,2026-10-05,Active,
POL00145101,20261016,2026-10-16,Active,
POL00145102,20261001,2026-10-01,Active,
POL00145103,20261015,2026-10-15,Active,
POL00145104,20261024,2026-10-24,Active,
POL00145105,20261020,2026-10-20,Active,
POL00145106,20261004,2026-10-04,Active,
POL00145107,20261014,2026-10-14,Active,
POL00145108,20261012,2026-10-12,Active,
POL00145109,20261009,2026-10-09,Active,
POL00145110,20261003,2026-10-03,Active,
POL00145111,20261023,2026-10-23,Active,
POL00145112,20261023,2026-10-23,Active,
POL00145113,20261015,2026-10-15,Active,
POL00145114,20261021,2026-10-21,Active,
POL00145115,20261016,2026-10-16,Active,
POL00145116,20261021,2026-10-21,Active,
POL00145117,20261001,2026-10-01,Active,
POL00145118,20261003,2026-10-03,Active,
POL00145119,20261008,2026-10-08,Active,
POL00145120,20261001,2026-10-01,Active,
POL00145121,20261007,2026-10-07,Active,
POL00145122,20261015,2026-10-15,Active,
POL00145123,20261003,2026-10-03,Active,
POL00145124,20261023,2026-10-23,Active,
POL00145125,20261022,2026-10-22,Active,
POL00145126,20261009,2026-10-09,Active,
POL00145127,20261005,2026-10-05,Active,
POL00145128,20261029,2026-10-29,Active,
POL00145129,20261002,2026-10-02,Active,
POL00145130,20261012,2026-10-12,Active,
POL00145131,20261031,2026-10-31,Active,
POL00145132,20261008,2026-10-08,Active,
POL00145133,20261120,2026-11-20,Cancelled,Duplicate Cover
POL00145134,20261026,2026-10-26,Active,
POL00145135,20261114,2026-11-14,Cancelled,Affordability
POL00145136,20261008,2026-10-08,Active,
POL00145137,20261018,2026-10-18,Active,
POL00145138,20261022,2026-10-22,Active,
POL00145139,20261128,2026-11-28,Cancelled,Affordability
POL00145140,20261010,2026-10-10,Active,
POL00145141,20261002,2026-10-02,Active,
POL00145142,20261021,2026-10-21,Active,
POL00145143,20261002,2026-10-02,Active,
POL00145144,20261011,2026-10-11,Active,
POL00145145,20261018,2026-10-18,Active,
POL00145146,20261011,2026-10-11,Active,
POL00145147,20261226,2026-12-26,Lapsed,Non-payment
POL00145148,20261021,2026-10-21,Active,
POL00145149,20261012,2026-10-12,Active,
POL00145150,20261027,2026-10-27,Active,
POL00145151,20261030,2026-10-30,Active,
POL00145152,20261016,2026-10-16,Active,
POL00145153,20261005,2026-10-05,Active,
POL00145154,20261003,2026-10-03,Active,
POL00145155,20261014,2026-10-14,Active,
POL00145156,20261002,2026-10-02,Active,
POL00145157,20261029,2026-10-29,Active,
POL00145158,20261006,2026-10-06,Active,
POL00145159,20261011,2026-10-11,Active,
POL00145160,20261012,2026-10-12,Active,
POL00145161,20261005,2026-10-05,Active,
POL00145162,20261023,2026-10-23,Active,
POL00145163,20261010,2026-10-10,Active,
POL00145164,20261003,2026-10-03,Active,
POL00145165,20261017,2026-10-17,Active,
POL00145166,20261028,2026-10-28,Active,
POL00145167,20261207,2026-12-07,Lapsed,Non-payment
POL00145168,20261001,2026-10-01,Active,
POL00145169,20261031,2026-10-31,Active,
POL00145170,20261024,2026-10-24,Active,
POL00145171,20261030,2026-10-30,Active,
POL00145172,20261023,2026-10-23,Active,
POL00145173,20261030,2026-10-30,Active,
POL00145174,20261028,2026-10-28,Active,
POL00145175,20261223,2026-12-23,Cancelled,Duplicate Cover
POL00145176,20261005,2026-10-05,Active,
POL00145177,20261011,2026-10-11,Active,
POL00145178,20261025,2026-10-25,Active,
POL00145179,20261008,2026-10-08,Active,
POL00145180,20261030,2026-10-30,Active,
POL00145181,20261029,2026-10-29,Active,
POL00145182,20261027,2026-10-27,Active,
POL00145183,20261007,2026-10-07,Active,
POL00145184,20261028,2026-10-28,Active,
POL00145185,20261019,2026-10-19,Active,
POL00145186,20261005,2026-10-05,Active,
POL00145187,20261006,2026-10-06,Active,
POL00145188,20261008,2026-10-08,Active,
POL00145189,20261017,2026-10-17,Active,
POL00145190,20261011,2026-10-11,Active,
POL00145191,20261019,2026-10-19,Active,
POL00145192,20261017,2026-10-17,Active,
POL00145193,20261019,2026-10-19,Active,
POL00145194,20261023,2026-10-23,Active,
POL00145195,20261014,2026-10-14,Active,
POL00145196,20261015,2026-10-15,Active,
POL00145197,20261012,2026-10-12,Active,
POL00145198,20261001,2026-10-01,Active,
POL00145199,20261030,2026-10-30,Active,
POL00145200,20261020,2026-10-20,Active,
POL00145201,20261030,2026-10-30,Active,
POL00145202,20261017,2026-10-17,Active,
POL00145203,20261023,2026-10-23,Active,
POL00145204,20261002,2026-10-02,Active,
POL00145205,20261027,2026-10-27,Active,
POL00145206,20261014,2026-10-14,Active,
POL00145207,20261029,2026-10-29,Active,
POL00145208,20261022,2026-10-22,Active,
POL00145209,20261008,2026-10-08,Active,
POL00145210,20261030,2026-10-30,Active,
POL00145211,20261007,2026-10-07,Active,
POL00145212,20261019,2026-10-19,Active,
POL00145213,20261025,2026-10-25,Active,
POL00145214,20261029,2026-10-29,Active,
POL00145215,20261018,2026-10-18,Active,
POL00145216,20261018,2026-10-18,Active,
POL00145217,20261017,2026-10-17,Active,
POL00145218,20261017,2026-10-17,Active,
POL00145219,20261010,2026-10-10,Active,
POL00145220,20261001,2026-10-01,Active,
POL00145221,20261028,2026-10-28,Active,
POL00145222,20261014,2026-10-14,Active,
POL00145223,20261013,2026-10-13,Active,
POL00145224,20261026,2026-10-26,Active,
POL00145225,20261007,2026-10-07,Active,
POL00145226,20261001,2026-10-01,Active,
POL00145227,20261031,2026-10-31,Active,
POL00145228,20261003,2026-10-03,Active,
POL00145229,20261028,2026-10-28,Active,
POL00145230,20261022,2026-10-22,Active,
POL00145231,20261011,2026-10-11,Active,
POL00145232,20261014,2026-10-14,Active,
POL00145233,20261005,2026-10-05,Active,
POL00145234,20261013,2026-10-13,Active,
POL00145235,20261008,2026-10-08,Active,
POL00145236,20261025,2026-10-25,Active,
POL00145237,20261020,2026-10-20,Active,
POL00145238,20261026,2026-10-26,Active,
POL00145239,20261001,2026-10-01,Active,
POL00145240,20261030,2026-10-30,Active,
POL00145241,20261007,2026-10-07,Active,
POL00145242,20261001,2026-10-01,Active,
POL00145243,20261020,2026-10-20,Active,
POL00145244,20261028,2026-10-28,Active,
POL00145245,20261005,2026-10-05,Active,
POL00145246,20261011,2026-10-11,Active,
POL00145247,20261018,2026-10-18,Active,
POL00145248,20261003,2026-10-03,Active,
POL00145249,20261022,2026-10-22,Active,
POL00145250,20261010,2026-10-10,Active,
POL00145251,20261007,2026-10-07,Active,
POL00145252,20261023,2026-10-23,Active,
POL00145253,20261015,2026-10-15,Active,
POL00145254,20261013,2026-10-13,Active,
POL00145255,20261008,2026-10-08,Active,
POL00145256,20261026,2026-10-26,Active,
POL00145257,20261009,2026-10-09,Active,
POL00145258,20261001,2026-10-01,Active,
POL00145259,20261024,2026-10-24,Active,
POL00145260,20261005,2026-10-05,Active,
POL00145261,20261027,2026-10-27,Active,
POL00145262,20261018,2026-10-18,Active,
POL00145263,20261021,2026-10-21,Active,
POL00145264,20261012,2026-10-12,Active,
POL00145265,20261005,2026-10-05,Active,
POL00145266,20261005,2026-10-05,Active,
POL00145267,20261024,2026-10-24,Active,
POL00145268,20261025,2026-10-25,Active,
POL00145269,20261026,2026-10-26,Active,
POL00145270,20261020,2026-10-20,Active,
POL00145271,20261019,2026-10-19,Active,
POL00145272,20261011,2026-10-11,Active,
POL00145273,20261003,2026-10-03,Active,
POL00145274,20261014,2026-10-14,Active,
POL00145275,20261028,2026-10-28,Active,
POL00145276,20261005,2026-10-05,Active,
POL00145277,20261017,2026-10-17,Active,
POL00145278,20261024,2026-10-24,Active,
POL00145279,20261030,2026-10-30,Active,
POL00145280,20261015,2026-10-15,Active,
POL00145281,20261009,2026-10-09,Active,
POL00145282,20261024,2026-10-24,Active,
POL00145283,20261005,2026-10-05,Active,
POL00145284,20261007,2026-10-07,Active,
POL00145285,20261018,2026-10-18,Active,
POL00145286,20261031,2026-10-31,Active,
POL00145287,20261026,2026-10-26,Active,
POL00145288,20261011,2026-10-11,Active,
POL00145289,20261026,2026-10-26,Active,
POL00145290,20261017,2026-10-17,Active,
POL00145291,20261017,2026-10-17,Active,
POL00145292,20261021,2026-10-21,Active,
POL00145293,20261029,2026-10-29,Active,
POL00145294,20261001,2026-10-01,Active,
POL00145295,20261015,2026-10-15,Active,
POL00145296,20261029,2026-10-29,Active,
POL00145297,20261031,2026-10-31,Active,
POL00145298,20261018,2026-10-18,Active,
POL00145299,20261008,2026-10-08,Active,
POL00145300,20261021,2026-10-21,Active,
POL00145301,20261019,2026-10-19,Active,
POL00145302,20261011,2026-10-11,Active,
POL00145303,20261006,2026-10-06,Active,
POL00145304,20261012,2026-10-12,Active,
POL00145305,20261011,2026-10-11,Active,
POL00145306,20261002,2026-10-02,Active,
POL00145307,20261022,2026-10-22,Active,
POL00145308,20261012,2026-10-12,Active,
POL00145309,20261003,2026-10-03,Active,
POL00145310,20261006,2026-10-06,Active,
POL00145311,20261019,2026-10-19,Active,
POL00145312,20261009,2026-10-09,Active,
POL00145313,20261016,2026-10-16,Active,
POL00145314,20261009,2026-10-09,Active,
POL00145315,20261027,2026-10-27,Active,
POL00145316,20261018,2026-10-18,Active,
POL00145317,20261016,2026-10-16,Active,
POL00145318,20261028,2026-10-28,Active,
POL00145319,20261013,2026-10-13,Active,
POL00145320,20261021,2026-10-21,Active,
POL00145321,20261013,2026-10-13,Active,
POL00145322,20261011,2026-10-11,Active,
POL00145323,20261017,2026-10-17,Active,
POL00145324,20261021,2026-10-21,Active,
POL00145325,20261011,2026-10-11,Active,
POL00145326,20261005,2026-10-05,Active,
POL00145327,20261031,2026-10-31,Active,
POL00145328,20261024,2026-10-24,Active,
POL00145329,20261017,2026-10-17,Active,
POL00145330,20261003,2026-10-03,Active,
POL00145331,20261012,2026-10-12,Active,
POL00145332,20261014,2026-10-14,Active,
POL00145333,20261023,2026-10-23,Active,
POL00145334,20261011,2026-10-11,Active,
POL00145335,20261029,2026-10-29,Active,
POL00145336,20261018,2026-10-18,Active,
POL00145337,20261025,2026-10-25,Active,
POL00145338,20261006,2026-10-06,Active,
POL00145339,20261024,2026-10-24,Active,
POL00145340,20261010,2026-10-10,Active,
POL00145341,20261028,2026-10-28,Active,
POL00145342,20261027,2026-10-27,Active,
POL00145343,20261010,2026-10-10,Active,
POL00145344,20261023,2026-10-23,Active,
POL00145345,20261014,2026-10-14,Active,
POL00145346,20261008,2026-10-08,Active,
POL00145347,20261025,2026-10-25,Active,
POL00145348,20261020,2026-10-20,Active,
POL00145349,20261008,2026-10-08,Active,
POL00145350,20261031,2026-10-31,Active,
POL00145351,20261015,2026-10-15,Active,
POL00145352,20261024,2026-10-24,Active,
POL00145353,20261021,2026-10-21,Active,
POL00145354,20261025,2026-10-25,Active,
POL00145355,20261016,2026-10-16,Active,
POL00145356,20261022,2026-10-22,Active,
POL00145357,20261010,2026-10-10,Active,
POL00145358,20261017,2026-10-17,Active,
POL00145359,20261001,2026-10-01,Active,
POL00145360,20261022,2026-10-22,Active,
POL00145361,20261030,2026-10-30,Active,
POL00145362,20261021,2026-10-21,Active,
POL00145363,20261005,2026-10-05,Active,
POL00145364,20261015,2026-10-15,Active,
POL00145365,20261022,2026-10-22,Active,
POL00145366,20261022,2026-10-22,Active,
POL00145367,20261006,2026-10-06,Active,
POL00145368,20261001,2026-10-01,Active,
POL00145369,20261001,2026-10-01,Active,
POL00145370,20261024,2026-10-24,Active,
POL00145371,20261014,2026-10-14,Active,
POL00145372,20261009,2026-10-09,Active,
POL00145373,20261007,2026-10-07,Active,
POL00145374,20261004,2026-10-04,Active,
POL00145375,20261021,2026-10-21,Active,
POL00145376,20261018,2026-10-18,Active,
POL00145377,20261028,2026-10-28,Active,
POL00145378,20261003,2026-10-03,Active,
POL00145379,20261005,2026-10-05,Active,
POL00145380,20261002,2026-10-02,Active,
POL00145381,20261029,2026-10-29,Active,
POL00145382,20261022,2026-10-22,Active,
POL00145383,20261020,2026-10-20,Active,
POL00145384,20261029,2026-10-29,Active,
POL00145385,20261025,2026-10-25,Active,
POL00145386,20261015,2026-10-15,Active,
POL00145387,20261030,2026-10-30,Active,
POL00145388,20261003,2026-10-03,Active,
POL00145389,20261014,2026-10-14,Active,
POL00145390,20261015,2026-10-15,Active,
POL00145391,20261201,2026-12-01,Cancelled,Underwriting
POL00145392,20261008,2026-10-08,Active,
POL00145393,20261017,2026-10-17,Active,
POL00145394,20261001,2026-10-01,Active,
POL00145395,20261001,2026-10-01,Active,
POL00145396,20261014,2026-10-14,Active,
POL00145397,20261025,2026-10-25,Active,
POL00145398,20261007,2026-10-07,Active,
POL00145399,20261015,2026-10-15,Active,
POL00145400,20261021,2026-10-21,Active,
POL00145401,20261006,2026-10-06,Active,
POL00145402,20261028,2026-10-28,Active,
POL00145403,20261006,2026-10-06,Active,
POL00145404,20261112,2026-11-12,Cancelled,Underwriting
POL00145405,20261030,2026-10-30,Active,
POL00145406,20261001,2026-10-01,Active,
POL00145407,20261028,2026-10-28,Active,
POL00145408,20261031,2026-10-31,Active,
POL00145409,20261022,2026-10-22,Active,
POL00145410,20261003,2026-10-03,Active,
POL00145411,20261023,2026-10-23,Active,
POL00145412,20261006,2026-10-06,Active,
POL00145413,20261014,2026-10-14,Active,
POL00145414,20261021,2026-10-21,Active,
POL00145415,20261015,2026-10-15,Active,
POL00145416,20261028,2026-10-28,Active,
POL00145417,20261005,2026-10-05,Active,
POL00145418,20261112,2026-11-12,Cancelled,Affordability
POL00145419,20261009,2026-10-09,Active,
POL00145420,20261015,2026-10-15,Active,
POL00145421,20261031,2026-10-31,Active,
POL00145422,20261014,2026-10-14,Active,
POL00145423,20261010,2026-10-10,Active,
POL00145424,20261019,2026-10-19,Active,
POL00145425,20261007,2026-10-07,Active,
POL00145426,20261005,2026-10-05,Active,
POL00145427,20261021,2026-10-21,Active,
POL00145428,20261013,2026-10-13,Active,
POL00145429,20261007,2026-10-07,Active,
POL00145430,20261028,2026-10-28,Active,
POL00145431,20261009,2026-10-09,Active,
POL00145432,20261029,2026-10-29,Active,
POL00145433,20261005,2026-10-05,Active,
POL00145434,20261021,2026-10-21,Active,
POL00145435,20261020,2026-10-20,Active,
POL00145436,20261029,2026-10-29,Active,
POL00145437,20261020,2026-10-20,Active,
POL00145438,20261010,2026-10-10,Active,
POL00145439,20261020,2026-10-20,Active,
POL00145440,20261013,2026-10-13,Active,
POL00145441,20261003,2026-10-03,Active,
POL00145442,20261025,2026-10-25,Active,
POL00145443,20261017,2026-10-17,Active,
POL00145444,20261028,2026-10-28,Active,
POL00145445,20261024,2026-10-24,Active,
POL00145446,20261017,2026-10-17,Active,
POL00145447,20261023,2026-10-23,Active,
POL00145448,20261029,2026-10-29,Active,
POL00145449,20261013,2026-10-13,Active,
POL00145450,20261020,2026-10-20,Active,
POL00145451,20261008,2026-10-08,Active,
POL00145452,20261010,2026-10-10,Active,
POL00145453,20261002,2026-10-02,Active,
POL00145454,20261026,2026-10-26,Active,
POL00145455,20261002,2026-10-02,Active,
POL00145456,20261018,2026-10-18,Active,
POL00145457,20261009,2026-10-09,Active,
POL00145458,20261019,2026-10-19,Active,
POL00145459,20261028,2026-10-28,Active,
POL00145460,20261024,2026-10-24,Active,
POL00145461,20261016,2026-10-16,Active,
POL00145462,20261010,2026-10-10,Active,
POL00145463,20261007,2026-10-07,Active,
POL00145464,20261031,2026-10-31,Active,
POL00145465,20261022,2026-10-22,Active,
POL00145466,20261014,2026-10-14,Active,
POL00145467,20261020,2026-10-20,Active,
POL00145468,20261024,2026-10-24,Active,
POL00145469,20261019,2026-10-19,Active,
POL00145470,20261023,2026-10-23,Active,
POL00145471,20261018,2026-10-18,Active,
POL00145472,20261022,2026-10-22,Active,
POL00145473,20261027,2026-10-27,Active,
POL00145474,20261009,2026-10-09,Active,
POL00145475,20261020,2026-10-20,Active,
POL00145476,20261018,2026-10-18,Active,
POL00145477,20261010,2026-10-10,Active,
POL00145478,20261021,2026-10-21,Active,
POL00145479,20261009,2026-10-09,Active,
POL00145480,20261018,2026-10-18,Active,
POL00145481,20261019,2026-10-19,Active,
POL00145482,20261010,2026-10-10,Active,
POL00145483,20261026,2026-10-26,Active,
POL00145484,20261108,2026-11-08,Cancelled,Customer Request
POL00145485,20261019,2026-10-19,Active,
POL00145486,20261211,2026-12-11,Cancelled,Underwriting
POL00145487,20261007,2026-10-07,Active,
POL00145488,20261007,2026-10-07,Active,
POL00145489,20261016,2026-10-16,Active,
POL00145490,20261003,2026-10-03,Active,
POL00145491,20261029,2026-10-29,Active,
POL00145492,20261010,2026-10-10,Active,
POL00145493,20261006,2026-10-06,Active,
POL00145494,20261013,2026-10-13,Active,
POL00145495,20261018,2026-10-18,Active,
POL00145496,20261002,2026-10-02,Active,
POL00145497,20261004,2026-10-04,Active,
POL00145498,20261004,2026-10-04,Active,
POL00145499,20261022,2026-10-22,Active,
POL00145500,20261015,2026-10-15,Active,
