policy_id,status_date_key,status_date,policy_status,status_reason
POL00092158,20251105,2025-11-05,Active,
POL00092159,20251116,2025-11-16,Active,
POL00092160,20251108,2025-11-08,Active,
POL00092161,20251122,2025-11-22,Active,
POL00092163,20251110,2025-11-10,Active,
POL00092164,20251130,2025-11-30,Active,
POL00092165,20251128,2025-11-28,Active,
POL00092166,20251127,2025-11-27,Active,
POL00092167,20251127,2025-11-27,Active,
POL00092169,20251126,2025-11-26,Active,
POL00092170,20251114,2025-11-14,Active,
POL00092171,20251106,2025-11-06,Active,
POL00092172,20251126,2025-11-26,Active,
POL00092174,20251119,2025-11-19,Active,
POL00092175,20251125,2025-11-25,Active,
POL00092176,20251101,2025-11-01,Active,
POL00092177,20251119,2025-11-19,Active,
POL00092178,20251124,2025-11-24,Active,
POL00092179,20251120,2025-11-20,Active,
POL00092180,20251209,2025-12-09,Cancelled,Duplicate Cover
POL00092182,20251128,2025-11-28,Active,
POL00092183,20251111,2025-11-11,Active,
POL00092184,20251120,2025-11-20,Active,
POL00092185,20251113,2025-11-13,Active,
POL00092186,20251101,2025-11-01,Active,
POL00092187,20251104,2025-11-04,Active,
POL00092188,20251120,2025-11-20,Active,
POL00092189,20251103,2025-11-03,Active,
POL00092190,20251103,2025-11-03,Active,
POL00092191,20251115,2025-11-15,Active,
POL00092192,20251127,2025-11-27,Active,
POL00092194,20251126,2025-11-26,Active,
POL00092195,20251116,2025-11-16,Active,
POL00092196,20251120,2025-11-20,Active,
POL00092197,20251105,2025-11-05,Active,
POL00092199,20251101,2025-11-01,Active,
POL00092200,20251116,2025-11-16,Active,
POL00092201,20251109,2025-11-09,Active,
POL00092202,20251102,2025-11-02,Active,
POL00092203,20251114,2025-11-14,Active,
POL00092204,20251112,2025-11-12,Active,
POL00092205,20251109,2025-11-09,Active,
POL00092208,20251104,2025-11-04,Active,
POL00092209,20251103,2025-11-03,Active,
POL00092210,20251116,2025-11-16,Active,
POL00092211,20251111,2025-11-11,Active,
POL00092212,20251125,2025-11-25,Active,
POL00092213,20251125,2025-11-25,Active,
POL00092214,20251103,2025-11-03,Active,
POL00092215,20251106,2025-11-06,Active,
POL00092216,20251231,2025-12-31,Cancelled,Duplicate Cover
POL00092217,20251111,2025-11-11,Active,
POL00092218,20251128,2025-11-28,Active,
POL00092220,20251124,2025-11-24,Active,
POL00092221,20251124,2025-11-24,Active,
POL00092222,20251117,2025-11-17,Active,
POL00092223,20251106,2025-11-06,Active,
POL00092224,20251104,2025-11-04,Active,
POL00092225,20251118,2025-11-18,Active,
POL00092226,20251126,2025-11-26,Active,
POL00092227,20251102,2025-11-02,Active,
POL00092228,20251119,2025-11-19,Active,
POL00092229,20251125,2025-11-25,Active,
POL00092230,20251114,2025-11-14,Active,
POL00092231,20251118,2025-11-18,Active,
POL00092232,20251103,2025-11-03,Active,
POL00092235,20251110,2025-11-10,Active,
POL00092236,20251105,2025-11-05,Active,
POL00092238,20251123,2025-11-23,Active,
POL00092239,20251104,2025-11-04,Active,
POL00092241,20251113,2025-11-13,Active,
POL00092242,20251129,2025-11-29,Active,
POL00092243,20251126,2025-11-26,Active,
POL00092244,20251128,2025-11-28,Active,
POL00092247,20251130,2025-11-30,Active,
POL00092248,20251126,2025-11-26,Active,
POL00092249,20251115,2025-11-15,Active,
POL00092251,20251114,2025-11-14,Active,
POL00092252,20251101,2025-11-01,Active,
POL00092253,20251125,2025-11-25,Active,
POL00092254,20251121,2025-11-21,Active,
POL00092255,20251128,2025-11-28,Active,
POL00092256,20251122,2025-11-22,Active,
POL00092257,20251120,2025-11-20,Active,
POL00092258,20251117,2025-11-17,Active,
POL00092259,20251111,2025-11-11,Active,
POL00092260,20251114,2025-11-14,Active,
POL00092261,20251122,2025-11-22,Active,
POL00092262,20251127,2025-11-27,Active,
POL00092263,20251101,2025-11-01,Active,
POL00092264,20251125,2025-11-25,Active,
POL00092265,20251101,2025-11-01,Active,
POL00092266,20251113,2025-11-13,Active,
POL00092267,20251102,2025-11-02,Active,
POL00092268,20251129,2025-11-29,Active,
POL00092269,20251113,2025-11-13,Active,
POL00092270,20251124,2025-11-24,Active,
POL00092271,20251112,2025-11-12,Active,
POL00092272,20251128,2025-11-28,Active,
POL00092273,20251125,2025-11-25,Active,
POL00092274,20251122,2025-11-22,Active,
POL00092275,20251108,2025-11-08,Active,
POL00092276,20251101,2025-11-01,Active,
POL00092278,20251104,2025-11-04,Active,
POL00092280,20251112,2025-11-12,Active,
POL00092282,20251124,2025-11-24,Active,
POL00092283,20251121,2025-11-21,Active,
POL00092285,20251107,2025-11-07,Active,
POL00092286,20251114,2025-11-14,Active,
POL00092287,20251108,2025-11-08,Active,
POL00092288,20251119,2025-11-19,Active,
POL00092289,20251114,2025-11-14,Active,
POL00092290,20251107,2025-11-07,Active,
POL00092291,20251119,2025-11-19,Active,
POL00092292,20251119,2025-11-19,Active,
POL00092293,20251105,2025-11-05,Active,
POL00092294,20251103,2025-11-03,Active,
POL00092295,20251130,2025-11-30,Active,
POL00092296,20251109,2025-11-09,Active,
POL00092297,20251104,2025-11-04,Active,
POL00092299,20251117,2025-11-17,Active,
POL00092300,20251104,2025-11-04,Active,
POL00092301,20251126,2025-11-26,Active,
POL00092302,20251118,2025-11-18,Active,
POL00092303,20251115,2025-11-15,Active,
POL00092304,20251123,2025-11-23,Active,
POL00092305,20251127,2025-11-27,Active,
POL00092307,20251112,2025-11-12,Active,
POL00092308,20251120,2025-11-20,Active,
POL00092310,20251128,2025-11-28,Active,
POL00092311,20251120,2025-11-20,Active,
POL00092312,20251128,2025-11-28,Active,
POL00092313,20251112,2025-11-12,Active,
POL00092314,20251111,2025-11-11,Active,
POL00092315,20251113,2025-11-13,Active,
POL00092316,20251119,2025-11-19,Active,
POL00092317,20251130,2025-11-30,Active,
POL00092318,20251128,2025-11-28,Active,
POL00092319,20251113,2025-11-13,Active,
POL00092321,20251107,2025-11-07,Active,
POL00092322,20251103,2025-11-03,Active,
POL00092323,20251117,2025-11-17,Active,
POL00092324,20251130,2025-11-30,Active,
POL00092328,20251123,2025-11-23,Active,
POL00092329,20251127,2025-11-27,Active,
POL00092330,20251127,2025-11-27,Active,
POL00092331,20251114,2025-11-14,Active,
POL00092332,20251116,2025-11-16,Active,
POL00092333,20251110,2025-11-10,Active,
POL00092334,20251101,2025-11-01,Active,
POL00092335,20251128,2025-11-28,Active,
POL00092337,20251127,2025-11-27,Active,
POL00092338,20251102,2025-11-02,Active,
POL00092340,20251112,2025-11-12,Active,
POL00092341,20251106,2025-11-06,Active,
POL00092342,20251117,2025-11-17,Active,
POL00092343,20251118,2025-11-18,Active,
POL00092344,20251109,2025-11-09,Active,
POL00092345,20251102,2025-11-02,Active,
POL00092346,20251124,2025-11-24,Active,
POL00092349,20251104,2025-11-04,Active,
POL00092350,20251121,2025-11-21,Active,
POL00092351,20251111,2025-11-11,Active,
POL00092352,20251113,2025-11-13,Active,
POL00092353,20251105,2025-11-05,Active,
POL00092354,20251128,2025-11-28,Active,
POL00092355,20251122,2025-11-22,Active,
POL00092357,20251114,2025-11-14,Active,
POL00092358,20251129,2025-11-29,Active,
POL00092359,20251125,2025-11-25,Active,
POL00092360,20251106,2025-11-06,Active,
POL00092361,20251106,2025-11-06,Active,
POL00092362,20251128,2025-11-28,Active,
POL00092363,20251126,2025-11-26,Active,
POL00092365,20251114,2025-11-14,Active,
POL00092366,20251116,2025-11-16,Active,
POL00092367,20251103,2025-11-03,Active,
POL00092368,20251229,2025-12-29,Cancelled,Affordability
POL00092369,20251125,2025-11-25,Active,
POL00092370,20251129,2025-11-29,Active,
POL00092372,20251122,2025-11-22,Active,
POL00092373,20251126,2025-11-26,Active,
POL00092374,20251105,2025-11-05,Active,
POL00092375,20251116,2025-11-16,Active,
POL00092376,20251111,2025-11-11,Active,
POL00092378,20251106,2025-11-06,Active,
POL00092379,20251101,2025-11-01,Active,
POL00092380,20251111,2025-11-11,Active,
POL00092381,20251125,2025-11-25,Active,
POL00092382,20251115,2025-11-15,Active,
POL00092383,20251126,2025-11-26,Active,
POL00092384,20251117,2025-11-17,Active,
POL00092385,20251101,2025-11-01,Active,
POL00092386,20251130,2025-11-30,Active,
POL00092387,20251103,2025-11-03,Active,
POL00092388,20251121,2025-11-21,Active,
POL00092389,20251108,2025-11-08,Active,
POL00092390,20251111,2025-11-11,Active,
POL00092391,20251104,2025-11-04,Active,
POL00092393,20251121,2025-11-21,Active,
POL00092394,20251125,2025-11-25,Active,
POL00092395,20251127,2025-11-27,Active,
POL00092396,20251105,2025-11-05,Active,
POL00092397,20251125,2025-11-25,Active,
POL00092398,20251111,2025-11-11,Active,
POL00092399,20251111,2025-11-11,Active,
POL00092401,20251125,2025-11-25,Active,
POL00092402,20251104,2025-11-04,Active,
POL00092403,20251118,2025-11-18,Active,
POL00092404,20251128,2025-11-28,Active,
POL00092407,20251118,2025-11-18,Active,
POL00092408,20251119,2025-11-19,Active,
POL00092409,20251121,2025-11-21,Active,
POL00092410,20251128,2025-11-28,Active,
POL00092411,20251130,2025-11-30,Active,
POL00092412,20251104,2025-11-04,Active,
POL00092413,20251123,2025-11-23,Active,
POL00092414,20251114,2025-11-14,Active,
POL00092415,20251123,2025-11-23,Active,
POL00092416,20251123,2025-11-23,Active,
POL00092417,20251102,2025-11-02,Active,
POL00092418,20251116,2025-11-16,Active,
POL00092419,20251110,2025-11-10,Active,
POL00092420,20251103,2025-11-03,Active,
POL00092421,20251114,2025-11-14,Active,
POL00092422,20251109,2025-11-09,Active,
POL00092423,20251106,2025-11-06,Active,
POL00092424,20251116,2025-11-16,Active,
POL00092425,20251125,2025-11-25,Active,
POL00092426,20251107,2025-11-07,Active,
POL00092427,20251104,2025-11-04,Active,
POL00092428,20251118,2025-11-18,Active,
POL00092429,20251125,2025-11-25,Active,
POL00092431,20251114,2025-11-14,Active,
POL00092432,20251120,2025-11-20,Active,
POL00092433,20251122,2025-11-22,Active,
POL00092435,20251101,2025-11-01,Active,
POL00092436,20251119,2025-11-19,Active,
POL00092437,20251107,2025-11-07,Active,
POL00092438,20251108,2025-11-08,Active,
POL00092439,20251116,2025-11-16,Active,
POL00092440,20251124,2025-11-24,Active,
POL00092441,20251111,2025-11-11,Active,
POL00092442,20251118,2025-11-18,Active,
POL00092443,20251112,2025-11-12,Active,
POL00092444,20251106,2025-11-06,Active,
POL00092445,20251123,2025-11-23,Active,
POL00092446,20251107,2025-11-07,Active,
POL00092447,20251108,2025-11-08,Active,
POL00092448,20251103,2025-11-03,Active,
POL00092449,20251128,2025-11-28,Active,
POL00092450,20251112,2025-11-12,Active,
POL00092451,20251108,2025-11-08,Active,
POL00092452,20251125,2025-11-25,Active,
POL00092453,20251115,2025-11-15,Active,
POL00092454,20251101,2025-11-01,Active,
POL00092455,20251101,2025-11-01,Active,
POL00092456,20251111,2025-11-11,Active,
POL00092457,20251104,2025-11-04,Active,
POL00092458,20251103,2025-11-03,Active,
POL00092459,20251130,2025-11-30,Active,
POL00092460,20251121,2025-11-21,Active,
POL00092461,20251101,2025-11-01,Active,
POL00092462,20251117,2025-11-17,Active,
POL00092464,20251102,2025-11-02,Active,
POL00092465,20251113,2025-11-13,Active,
POL00092466,20251101,2025-11-01,Active,
POL00092467,20251118,2025-11-18,Active,
POL00092468,20251119,2025-11-19,Active,
POL00092469,20251112,2025-11-12,Active,
POL00092471,20251122,2025-11-22,Active,
POL00092472,20251121,2025-11-21,Active,
POL00092473,20251105,2025-11-05,Active,
POL00092474,20251117,2025-11-17,Active,
POL00092475,20251121,2025-11-21,Active,
POL00092476,20251115,2025-11-15,Active,
POL00092477,20251122,2025-11-22,Active,
POL00092478,20251117,2025-11-17,Active,
POL00092479,20251101,2025-11-01,Active,
POL00092480,20251123,2025-11-23,Active,
POL00092481,20251102,2025-11-02,Active,
POL00092482,20251114,2025-11-14,Active,
POL00092483,20251130,2025-11-30,Active,
POL00092484,20251118,2025-11-18,Active,
POL00092485,20251129,2025-11-29,Active,
POL00092486,20251113,2025-11-13,Active,
POL00092487,20251114,2025-11-14,Active,
POL00092488,20251130,2025-11-30,Active,
POL00092489,20251107,2025-11-07,Active,
POL00092490,20251105,2025-11-05,Active,
POL00092491,20251125,2025-11-25,Active,
POL00092492,20251119,2025-11-19,Active,
POL00092493,20251110,2025-11-10,Active,
POL00092494,20251120,2025-11-20,Active,
POL00092495,20251119,2025-11-19,Active,
POL00092496,20251129,2025-11-29,Active,
POL00092497,20251123,2025-11-23,Active,
POL00092498,20251122,2025-11-22,Active,
POL00092499,20251121,2025-11-21,Active,
POL00092500,20251112,2025-11-12,Active,
POL00092501,20251114,2025-11-14,Active,
POL00092502,20251104,2025-11-04,Active,
POL00092505,20251103,2025-11-03,Active,
POL00092506,20251103,2025-11-03,Active,
POL00092507,20251123,2025-11-23,Active,
POL00092508,20251130,2025-11-30,Active,
POL00092509,20251113,2025-11-13,Active,
POL00092510,20251119,2025-11-19,Active,
POL00092511,20251115,2025-11-15,Active,
POL00092512,20251111,2025-11-11,Active,
POL00092513,20251108,2025-11-08,Active,
POL00092514,20251114,2025-11-14,Active,
POL00092515,20251105,2025-11-05,Active,
POL00092516,20251116,2025-11-16,Active,
POL00092518,20251125,2025-11-25,Active,
POL00092519,20251120,2025-11-20,Active,
POL00092520,20251112,2025-11-12,Active,
POL00092521,20251127,2025-11-27,Active,
POL00092522,20251124,2025-11-24,Active,
POL00092525,20251111,2025-11-11,Active,
POL00092526,20251130,2025-11-30,Active,
POL00092527,20251108,2025-11-08,Active,
POL00092528,20251110,2025-11-10,Active,
POL00092530,20251109,2025-11-09,Active,
POL00092531,20251101,2025-11-01,Active,
POL00092532,20251101,2025-11-01,Active,
POL00092533,20251103,2025-11-03,Active,
POL00092534,20251116,2025-11-16,Active,
POL00092535,20251117,2025-11-17,Active,
POL00092536,20251107,2025-11-07,Active,
POL00092537,20251103,2025-11-03,Active,
POL00092539,20251107,2025-11-07,Active,
POL00092540,20251118,2025-11-18,Active,
POL00092541,20251121,2025-11-21,Active,
POL00092542,20251107,2025-11-07,Active,
POL00092543,20251109,2025-11-09,Active,
POL00092545,20251108,2025-11-08,Active,
POL00092546,20251109,2025-11-09,Active,
POL00092547,20251116,2025-11-16,Active,
POL00092548,20251113,2025-11-13,Active,
POL00092549,20251112,2025-11-12,Active,
POL00092550,20251105,2025-11-05,Active,
POL00092552,20251101,2025-11-01,Active,
POL00092553,20251128,2025-11-28,Active,
POL00092554,20251127,2025-11-27,Active,
POL00092556,20251122,2025-11-22,Active,
POL00092557,20251123,2025-11-23,Active,
POL00092559,20251123,2025-11-23,Active,
POL00092560,20251112,2025-11-12,Active,
POL00092561,20251128,2025-11-28,Active,
POL00092563,20251101,2025-11-01,Active,
POL00092564,20251103,2025-11-03,Active,
POL00092565,20251119,2025-11-19,Active,
POL00092566,20251118,2025-11-18,Active,
POL00092567,20251117,2025-11-17,Active,
POL00092568,20251130,2025-11-30,Active,
POL00092569,20251104,2025-11-04,Active,
POL00092570,20251117,2025-11-17,Active,
POL00092571,20251120,2025-11-20,Active,
POL00092572,20251101,2025-11-01,Active,
POL00092573,20251107,2025-11-07,Active,
POL00092574,20251122,2025-11-22,Active,
POL00092575,20251104,2025-11-04,Active,
POL00092576,20251124,2025-11-24,Active,
POL00092577,20251105,2025-11-05,Active,
POL00092578,20251122,2025-11-22,Active,
POL00092579,20251123,2025-11-23,Active,
POL00092580,20251121,2025-11-21,Active,
POL00092581,20251115,2025-11-15,Active,
POL00092582,20251118,2025-11-18,Active,
POL00092583,20251126,2025-11-26,Active,
POL00092584,20251106,2025-11-06,Active,
POL00092585,20251109,2025-11-09,Active,
POL00092586,20251110,2025-11-10,Active,
POL00092587,20251110,2025-11-10,Active,
POL00092588,20251107,2025-11-07,Active,
POL00092589,20251109,2025-11-09,Active,
POL00092590,20251122,2025-11-22,Active,
POL00092591,20251122,2025-11-22,Active,
POL00092592,20251105,2025-11-05,Active,
POL00092593,20251123,2025-11-23,Active,
POL00092594,20251129,2025-11-29,Active,
POL00092595,20251102,2025-11-02,Active,
POL00092596,20251120,2025-11-20,Active,
POL00092597,20251106,2025-11-06,Active,
POL00092598,20251105,2025-11-05,Active,
POL00092599,20251110,2025-11-10,Active,
POL00092600,20251119,2025-11-19,Active,
POL00092602,20251117,2025-11-17,Active,
POL00092603,20251124,2025-11-24,Active,
POL00092604,20251122,2025-11-22,Active,
POL00092605,20251123,2025-11-23,Active,
POL00092606,20251128,2025-11-28,Active,
POL00092607,20251114,2025-11-14,Active,
POL00092608,20251122,2025-11-22,Active,
POL00092609,20251110,2025-11-10,Active,
POL00092610,20251102,2025-11-02,Active,
POL00092611,20251113,2025-11-13,Active,
POL00092612,20251116,2025-11-16,Active,
POL00092614,20251118,2025-11-18,Active,
POL00092615,20251125,2025-11-25,Active,
POL00092616,20251112,2025-11-12,Active,
POL00092617,20251110,2025-11-10,Active,
POL00092618,20251124,2025-11-24,Active,
POL00092619,20251123,2025-11-23,Active,
POL00092620,20251109,2025-11-09,Active,
POL00092622,20251113,2025-11-13,Active,
POL00092623,20251124,2025-11-24,Active,
POL00092624,20251108,2025-11-08,Active,
POL00092625,20251130,2025-11-30,Active,
POL00092626,20251114,2025-11-14,Active,
POL00092627,20251112,2025-11-12,Active,
POL00092628,20251109,2025-11-09,Active,
POL00092629,20251103,2025-11-03,Active,
POL00092630,20251130,2025-11-30,Active,
POL00092631,20251126,2025-11-26,Active,
POL00092632,20251124,2025-11-24,Active,
POL00092634,20251109,2025-11-09,Active,
POL00092635,20251120,2025-11-20,Active,
POL00092636,20251120,2025-11-20,Active,
POL00092637,20251111,2025-11-11,Active,
POL00092638,20251119,2025-11-19,Active,
POL00092639,20251118,2025-11-18,Active,
POL00092640,20251123,2025-11-23,Active,
POL00092641,20251114,2025-11-14,Active,
POL00092643,20251114,2025-11-14,Active,
POL00092645,20251111,2025-11-11,Active,
POL00092646,20251115,2025-11-15,Active,
POL00092647,20251112,2025-11-12,Active,
POL00092648,20251104,2025-11-04,Active,
POL00092650,20251117,2025-11-17,Active,
POL00092651,20251129,2025-11-29,Active,
POL00092652,20251105,2025-11-05,Active,
POL00092653,20251126,2025-11-26,Active,
POL00092654,20251128,2025-11-28,Active,
POL00092655,20251113,2025-11-13,Active,
POL00092656,20251101,2025-11-01,Active,
POL00092657,20251119,2025-11-19,Active,
POL00092658,20251113,2025-11-13,Active,
POL00092659,20251102,2025-11-02,Active,
POL00092660,20251218,2025-12-18,Cancelled,Underwriting
POL00092661,20251101,2025-11-01,Active,
POL00092662,20251106,2025-11-06,Active,
POL00092663,20251123,2025-11-23,Active,
POL00092664,20251109,2025-11-09,Active,
POL00092665,20251110,2025-11-10,Active,
POL00092667,20251103,2025-11-03,Active,
POL00092668,20251127,2025-11-27,Active,
POL00092669,20251111,2025-11-11,Active,
POL00092670,20251112,2025-11-12,Active,
POL00092671,20251126,2025-11-26,Active,
POL00092672,20251102,2025-11-02,Active,
POL00092673,20251106,2025-11-06,Active,
POL00092674,20251105,2025-11-05,Active,
POL00092675,20251121,2025-11-21,Active,
POL00092676,20251112,2025-11-12,Active,
POL00092678,20251127,2025-11-27,Active,
POL00092679,20251109,2025-11-09,Active,
POL00092680,20251113,2025-11-13,Active,
POL00092681,20251104,2025-11-04,Active,
POL00092682,20251118,2025-11-18,Active,
POL00092683,20251123,2025-11-23,Active,
POL00092684,20251119,2025-11-19,Active,
POL00092685,20251104,2025-11-04,Active,
POL00092687,20251109,2025-11-09,Active,
POL00092688,20251108,2025-11-08,Active,
POL00092689,20251108,2025-11-08,Active,
POL00092690,20251114,2025-11-14,Active,
POL00092691,20251101,2025-11-01,Active,
POL00092692,20251121,2025-11-21,Active,
POL00092693,20251117,2025-11-17,Active,
POL00092694,20251127,2025-11-27,Active,
POL00092696,20251122,2025-11-22,Active,
POL00092697,20251118,2025-11-18,Active,
POL00092698,20251114,2025-11-14,Active,
POL00092699,20251106,2025-11-06,Active,
POL00092700,20251128,2025-11-28,Active,
POL00092701,20251102,2025-11-02,Active,
POL00092703,20251117,2025-11-17,Active,
POL00092704,20251130,2025-11-30,Active,
POL00092705,20251127,2025-11-27,Active,
POL00092706,20251121,2025-11-21,Active,
POL00092707,20251129,2025-11-29,Active,
POL00092708,20251101,2025-11-01,Active,
POL00092709,20251126,2025-11-26,Active,
POL00092710,20251113,2025-11-13,Active,
POL00092711,20251113,2025-11-13,Active,
POL00092712,20251102,2025-11-02,Active,
POL00092713,20251125,2025-11-25,Active,
POL00092714,20251108,2025-11-08,Active,
POL00092715,20251120,2025-11-20,Active,
POL00092716,20251125,2025-11-25,Active,
POL00092717,20251128,2025-11-28,Active,
POL00092718,20251103,2025-11-03,Active,
POL00092719,20251124,2025-11-24,Active,
POL00092722,20251101,2025-11-01,Active,
POL00092723,20251124,2025-11-24,Active,
POL00092724,20251128,2025-11-28,Active,
POL00092725,20251118,2025-11-18,Active,
POL00092726,20251115,2025-11-15,Active,
POL00092727,20251119,2025-11-19,Active,
POL00092728,20251128,2025-11-28,Active,
POL00092729,20251101,2025-11-01,Active,
POL00092730,20251125,2025-11-25,Active,
POL00092731,20251127,2025-11-27,Active,
POL00092732,20251122,2025-11-22,Active,
POL00092733,20251108,2025-11-08,Active,
POL00092734,20251103,2025-11-03,Active,
POL00092735,20251129,2025-11-29,Active,
POL00092736,20251118,2025-11-18,Active,
POL00092737,20251114,2025-11-14,Active,
POL00092738,20251107,2025-11-07,Active,
POL00092739,20251108,2025-11-08,Active,
POL00092740,20251115,2025-11-15,Active,
POL00092741,20251112,2025-11-12,Active,
POL00092742,20251123,2025-11-23,Active,
POL00092743,20251115,2025-11-15,Active,
POL00092744,20251114,2025-11-14,Active,
POL00092745,20251127,2025-11-27,Active,
POL00092747,20251108,2025-11-08,Active,
POL00092748,20251105,2025-11-05,Active,
POL00092749,20251104,2025-11-04,Active,
POL00092750,20251231,2025-12-31,Cancelled,Customer Request
POL00092751,20251111,2025-11-11,Active,
POL00092752,20251127,2025-11-27,Active,
POL00092753,20251107,2025-11-07,Active,
POL00092754,20251129,2025-11-29,Active,
POL00092755,20251103,2025-11-03,Active,
POL00092757,20251120,2025-11-20,Active,
POL00092758,20251114,2025-11-14,Active,
POL00092759,20251112,2025-11-12,Active,
POL00092760,20251128,2025-11-28,Active,
POL00092761,20251128,2025-11-28,Active,
POL00092762,20251102,2025-11-02,Active,
POL00092763,20251101,2025-11-01,Active,
POL00092764,20251124,2025-11-24,Active,
POL00092765,20251121,2025-11-21,Active,
POL00092766,20251111,2025-11-11,Active,
POL00092767,20251129,2025-11-29,Active,
POL00092768,20251114,2025-11-14,Active,
POL00092769,20251117,2025-11-17,Active,
POL00092770,20251121,2025-11-21,Active,
POL00092771,20251115,2025-11-15,Active,
POL00092775,20251107,2025-11-07,Active,
POL00092776,20251129,2025-11-29,Active,
POL00092778,20251106,2025-11-06,Active,
POL00092779,20251128,2025-11-28,Active,
POL00092780,20251120,2025-11-20,Active,
POL00092781,20251106,2025-11-06,Active,
POL00092782,20251106,2025-11-06,Active,
POL00092783,20251127,2025-11-27,Active,
POL00092784,20251114,2025-11-14,Active,
POL00092785,20251103,2025-11-03,Active,
POL00092786,20251115,2025-11-15,Active,
POL00092788,20251103,2025-11-03,Active,
POL00092790,20251109,2025-11-09,Active,
POL00092791,20251122,2025-11-22,Active,
POL00092792,20251102,2025-11-02,Active,
POL00092793,20251102,2025-11-02,Active,
POL00092794,20251128,2025-11-28,Active,
POL00092795,20251128,2025-11-28,Active,
POL00092796,20251126,2025-11-26,Active,
POL00092797,20251129,2025-11-29,Active,
POL00092798,20251126,2025-11-26,Active,
POL00092800,20251102,2025-11-02,Active,
POL00092801,20251104,2025-11-04,Active,
POL00092802,20251106,2025-11-06,Active,
POL00092803,20251122,2025-11-22,Active,
POL00092804,20251128,2025-11-28,Active,
POL00092805,20251113,2025-11-13,Active,
POL00092806,20251115,2025-11-15,Active,
POL00092808,20251119,2025-11-19,Active,
POL00092809,20251124,2025-11-24,Active,
POL00092810,20251106,2025-11-06,Active,
POL00092811,20251116,2025-11-16,Active,
POL00092812,20251111,2025-11-11,Active,
POL00092813,20251127,2025-11-27,Active,
POL00092815,20251118,2025-11-18,Active,
POL00092816,20251106,2025-11-06,Active,
POL00092817,20251129,2025-11-29,Active,
POL00092819,20251103,2025-11-03,Active,
POL00092821,20251106,2025-11-06,Active,
POL00092822,20251115,2025-11-15,Active,
POL00092824,20251106,2025-11-06,Active,
POL00092826,20251113,2025-11-13,Active,
POL00092828,20251110,2025-11-10,Active,
POL00092829,20251118,2025-11-18,Active,
POL00092830,20251126,2025-11-26,Active,
POL00092831,20251104,2025-11-04,Active,
POL00092832,20251108,2025-11-08,Active,
POL00092833,20251117,2025-11-17,Active,
POL00092834,20251130,2025-11-30,Active,
POL00092835,20251102,2025-11-02,Active,
POL00092837,20251118,2025-11-18,Active,
POL00092838,20251115,2025-11-15,Active,
POL00092839,20251125,2025-11-25,Active,
POL00092840,20251128,2025-11-28,Active,
POL00092841,20251123,2025-11-23,Active,
POL00092842,20251123,2025-11-23,Active,
POL00092843,20251128,2025-11-28,Active,
POL00092844,20251108,2025-11-08,Active,
POL00092845,20251113,2025-11-13,Active,
POL00092846,20251126,2025-11-26,Active,
POL00092847,20251123,2025-11-23,Active,
POL00092848,20251119,2025-11-19,Active,
POL00092849,20251105,2025-11-05,Active,
POL00092850,20251123,2025-11-23,Active,
POL00092852,20251108,2025-11-08,Active,
POL00092853,20251217,2025-12-17,Cancelled,Affordability
POL00092854,20251102,2025-11-02,Active,
POL00092855,20251107,2025-11-07,Active,
POL00092857,20251104,2025-11-04,Active,
POL00092858,20251120,2025-11-20,Active,
POL00092859,20251117,2025-11-17,Active,
POL00092861,20251129,2025-11-29,Active,
POL00092862,20251113,2025-11-13,Active,
POL00092863,20251110,2025-11-10,Active,
POL00092864,20251106,2025-11-06,Active,
POL00092865,20251129,2025-11-29,Active,
POL00092866,20251101,2025-11-01,Active,
POL00092867,20251108,2025-11-08,Active,
POL00092869,20251111,2025-11-11,Active,
POL00092870,20251113,2025-11-13,Active,
POL00092873,20251105,2025-11-05,Active,
POL00092874,20251113,2025-11-13,Active,
POL00092875,20251115,2025-11-15,Active,
POL00092876,20251119,2025-11-19,Active,
POL00092878,20251104,2025-11-04,Active,
POL00092879,20251116,2025-11-16,Active,
POL00092880,20251127,2025-11-27,Active,
POL00092881,20251129,2025-11-29,Active,
POL00092882,20251123,2025-11-23,Active,
POL00092883,20251109,2025-11-09,Active,
POL00092884,20251121,2025-11-21,Active,
POL00092886,20251101,2025-11-01,Active,
POL00092888,20251126,2025-11-26,Active,
POL00092889,20251130,2025-11-30,Active,
POL00092890,20251117,2025-11-17,Active,
POL00092891,20251107,2025-11-07,Active,
POL00092892,20251104,2025-11-04,Active,
POL00092893,20251124,2025-11-24,Active,
POL00092894,20251102,2025-11-02,Active,
POL00092895,20251121,2025-11-21,Active,
POL00092896,20251122,2025-11-22,Active,
POL00092897,20251113,2025-11-13,Active,
POL00092898,20251122,2025-11-22,Active,
POL00092899,20251105,2025-11-05,Active,
POL00092900,20251120,2025-11-20,Active,
POL00092901,20251127,2025-11-27,Active,
POL00092902,20251116,2025-11-16,Active,
POL00092903,20251126,2025-11-26,Active,
POL00092904,20251112,2025-11-12,Active,
POL00092905,20251112,2025-11-12,Active,
POL00092906,20251130,2025-11-30,Active,
POL00092907,20251115,2025-11-15,Active,
POL00092908,20251105,2025-11-05,Active,
POL00092909,20251111,2025-11-11,Active,
POL00092910,20251104,2025-11-04,Active,
POL00092911,20251119,2025-11-19,Active,
POL00092912,20251102,2025-11-02,Active,
POL00092913,20251102,2025-11-02,Active,
POL00092914,20251119,2025-11-19,Active,
POL00092915,20251115,2025-11-15,Active,
